Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-04-26,S003,P0003,Groceries ,West,166,66.0,185,76.53,74.77,0,Cloudy,0,76.17,Autumn
2023-11-30,S002,P0002,Clothing,East,480,369.0,83,388.76,81.77,0,Snowy,1,82.16,Winter
2023-02-25,S002,P0011,Clothing,East,62,14.0,166,23.69,89.71,10,Snowy,1,87.47,Spring
2023-07-22,S004,P0019,Furniture,East,228,214.0,93,225.33,14.55,0,Snowy,0,18.51,Winter
2022-08-26,S002,P0020,Groceries ,West,117,38.0,176,40.86,13.73,0,Cloudy,0,10.8,Autumn
2022-08-03,S003,P0006,Groceries ,North,187,,124,150.46,29.79,10,Rainy,0,34.5,Summer
2022-11-17,S004,P0007,Groceries ,South,195,110.0,69,106.6,25.81,5,Sunny,0,29.53,Winter
2023-12-08,S004,P0010, electronics ,West,236,182.0,51,181.12,15.18,20,Sunny,1,13.09,Spring
2022-06-07,S004,P0002,Furniture,South,-150,306.0,53,309.53,32.28,15,Cloudy,0,28.68,Winter
2023-05-01,S003,P0019,Clothing,South,231,85.0,167,90.06,99.14,10,Snowy,0,103.22,Summer
2022-11-30,S001,P0020,TOYS,West,382,26.0,30,18.51,36.6,15,Sunny,1,40.22,Winter
2022-02-28,S003,P0004,TOYS,North,323,295.0,123,311.6,64.49,5,Sunny,0,65.91,Summer
30/04/2022,S004,P0019,TOYS,North,402,160.0,192,162.76,78.54,0,Snowy,0,77.34,Winter
2022-11-04,S001,P0009,Groceries ,East,466,75.0,164,89.77,94.64,0,Sunny,1,90.03,Winter
2023-03-14,S004,P0004, electronics ,West,375,28.0,171,32.0,89.2,15,Snowy,1,93.72,Winter
2022-05-11,S002,P0019,Furniture,North,299,157.0,24,168.93,14.1,15,Rainy,1,14.57,Spring
2023-03-01,S004,P0016,Groceries ,West,315,32.0,152,51.03,15.84,0,Rainy,1,20.31,Spring
2022-12-29,S003,P0017, electronics ,East,240,,167,51.0,14.13,15,Cloudy,0,18.64,Spring
2022-10-05,S002,P0016,Groceries ,South,292,69.0,150,80.46,47.85,20,Rainy,1,48.2,Spring
2023-05-30,S002,P0006,Clothing,West,378,343.0,21,337.59,12.11,20,Sunny,1,7.61,Autumn
2023-03-23,S002,P0012, electronics ,East,236,185.0,156,191.85,47.32,10,Sunny,0,45.73,Summer
2023-02-27,S005,P0019,Clothing,South,89,77.0,64,72.2,33.16,15,Sunny,0,33.83,Autumn
2023-09-12,S004,P0010,Furniture,South,141,9.0,49,17.33,42.53,15,Rainy,0,40.45,Spring
2022-10-22,S003,P0012,Furniture,North,164,115.0,56,127.22,46.96,15,Rainy,0,43.53,Summer
2022-11-03,S005,P0002,Furniture,North,73,72.0,122,84.05,14.13,20,Snowy,0,14.26,Spring
2022-05-27,S005,P0003, electronics ,North,211,170.0,24,183.55,71.18,15,Rainy,1,72.89,Autumn
05/06/2022,S003,P0011,Furniture,West,443,170.0,87,176.99,52.54,10,Cloudy,0,55.08,Winter
2023-12-26,S003,P0005,Clothing,North,486,,177,274.47,,20,Sunny,1,48.19,Autumn
2023-09-19,S002,P0009,Clothing,East,235,231.0,62,221.09,39.69,20,Snowy,0,39.93,Autumn
2023-05-07,S001,P0002, electronics ,South,432,264.0,68,257.86,87.5,10,Rainy,1,85.18,Summer
2023-05-13,S004,P0005,Furniture,North,121,66.0,165,76.8,88.5,0,Rainy,1,83.86,Winter
2023-09-20,S005,P0019,Clothing,West,278,71.0,176,75.73,85.75,20,Rainy,1,87.61,Summer
18/08/2023,S004,P0020,Furniture,West,-150,46.0,179,65.26,,0,Cloudy,0,29.72,Spring
2022-08-15,S003,P0013,TOYS,East,379,154.0,41,145.8,99.02,20,Sunny,0,95.79,Autumn
2023-02-18,S002,P0012,Groceries ,North,74,52.0,28,68.16,45.79,5,Rainy,0,42.0,Spring
2022-06-10,S001,P0010,TOYS,North,495,126.0,87,122.83,39.5,20,Sunny,0,39.8,Autumn
2023-06-16,S004,P0010,Furniture,North,160,34.0,132,47.66,21.29,15,Rainy,0,19.43,Winter
2022-01-16,S005,P0004, electronics ,West,68,29.0,63,31.19,13.62,10,Rainy,1,17.24,Summer
2023-09-06,S004,P0018, electronics ,North,298,173.0,33,190.69,48.04,5,Sunny,0,47.5,Summer
2023-10-22,S003,P0020,Groceries ,East,245,83.0,68,95.12,68.6,20,Rainy,0,64.2,Autumn
2023-01-15,S002,P0004, electronics ,West,136,101.0,129,99.85,43.35,5,Snowy,1,45.91,Autumn
2023-04-19,S002,P0006,Clothing,East,116,34.0,161,38.62,90.49,10,Sunny,0,92.92,Spring
2022-08-24,S001,P0017,TOYS,North,351,252.0,34,248.05,22.83,5,Rainy,1,20.36,Spring
2023-08-30,S003,P0018,Clothing,East,191,159.0,193,149.2,37.74,10,Snowy,0,34.65,Winter
2023-05-11,S003,P0016,TOYS,West,294,230.0,95,222.12,60.61,20,Snowy,0,64.98,Autumn
2023-10-15,S001,P0006, electronics ,West,257,198.0,22,194.22,94.54,15,Snowy,1,96.81,Autumn
2022-12-10,S002,P0003,Clothing,East,167,136.0,53,148.87,87.41,5,Cloudy,0,88.21,Autumn
2022-01-26,S005,P0013,TOYS,East,253,26.0,85,32.16,33.97,5,Snowy,0,38.58,Spring
2023-11-19,S005,P0014,Clothing,South,373,184.0,27,197.47,75.05,15,Rainy,0,73.47,Summer
10/05/2023,S002,P0011,Furniture,West,92,18.0,92,33.32,13.85,5,Snowy,1,12.39,Spring
2023-01-30,S001,P0019, electronics ,West,328,322.0,140,333.84,44.26,15,Cloudy,1,46.3,Summer
2022-01-23,S005,P0007, electronics ,West,154,22.0,94,12.53,53.43,5,Cloudy,1,55.85,Summer
2023-03-25,S003,P0002, electronics ,West,373,215.0,59,230.95,87.18,20,Cloudy,1,92.15,Winter
2023-05-13,S003,P0001,TOYS,East,118,102.0,172,113.1,28.92,0,Cloudy,0,28.3,Autumn
2023-06-10,S003,P0010,TOYS,North,94,19.0,81,24.62,29.19,15,Rainy,1,29.51,Summer
2022-01-07,S003,P0013,Groceries ,South,244,59.0,158,58.25,18.4,5,Sunny,1,16.55,Autumn
04/05/2023,S003,P0019,Groceries ,East,133,82.0,107,84.77,52.49,15,Sunny,0,48.65,Autumn
2023-02-01,S003,P0017,Furniture,North,174,154.0,42,159.52,64.2,10,Sunny,0,67.92,Summer
2022-01-28,S004,P0017, electronics ,South,463,385.0,61,399.81,84.36,10,Cloudy,1,85.56,Autumn
2023-10-05,S001,P0018, electronics ,North,122,89.0,115,98.62,42.26,10,Snowy,0,41.9,Summer
2023-09-04,S005,P0001,Groceries ,West,63,44.0,41,57.15,13.36,5,Sunny,0,17.39,Spring
2022-09-28,S001,P0002,Clothing,North,421,260.0,53,258.72,55.57,10,Cloudy,1,59.93,Autumn
2023-08-16,S002,P0020,Furniture,South,397,55.0,105,55.02,11.67,0,Snowy,1,10.81,Winter
2022-02-18,S003,P0020, electronics ,South,291,110.0,41,109.0,94.48,20,Cloudy,1,98.0,Winter
26/04/2022,S003,P0011,TOYS,West,163,,45,95.06,68.37,20,Snowy,1,67.25,Autumn
2023-05-09,S001,P0003,TOYS,South,399,284.0,96,293.8,43.27,20,Snowy,0,46.71,Autumn
2022-07-27,S004,P0018,TOYS,East,307,96.0,83,101.99,18.24,20,Sunny,0,14.41,Spring
2023-04-21,S003,P0006,TOYS,East,435,414.0,31,418.52,99.32,5,Cloudy,1,95.01,Autumn
2023-01-03,S001,P0004,Furniture,North,203,168.0,155,187.29,72.77,0,Sunny,0,68.14,Summer
2022-10-29,S003,P0014,Clothing,North,379,,32,229.64,25.5,20,Rainy,0,20.6,Summer
2023-08-23,S002,P0015, electronics ,South,396,171.0,148,161.36,39.3,10,Sunny,0,37.51,Spring
2022-08-08,S005,P0016,Groceries ,East,233,13.0,161,22.26,64.21,20,Rainy,0,67.3,Spring
2022-07-13,S005,P0014,Clothing,West,376,335.0,98,346.79,,5,Cloudy,0,82.3,Summer
2022-09-20,S002,P0017,Clothing,West,262,41.0,26,50.66,14.67,5,Rainy,1,16.5,Winter
2022-05-16,S003,P0001,Clothing,West,321,244.0,29,260.43,14.61,5,Cloudy,1,12.04,Spring
2022-05-27,S005,P0018, electronics ,North,380,,156,276.43,16.24,5,Sunny,1,13.6,Winter
2023-01-19,S002,P0013,Groceries ,South,221,134.0,61,137.09,19.8,5,Rainy,0,15.84,Winter
2022-05-29,S003,P0009,Groceries ,North,142,75.0,30,73.12,16.83,5,Cloudy,1,18.43,Spring
2023-12-05,S005,P0007,Furniture,North,-150,196.0,186,207.72,66.3,20,Sunny,1,62.51,Winter
2023-02-09,S004,P0008,Groceries ,North,94,25.0,84,16.9,22.0,20,Rainy,0,22.71,Summer
2022-08-12,S005,P0017, electronics ,East,240,134.0,117,150.22,82.06,20,Rainy,0,77.17,Summer
2023-03-25,S001,P0006,TOYS,North,349,282.0,78,287.2,75.04,10,Cloudy,1,72.09,Spring
2022-11-10,S001,P0003,Furniture,North,392,32.0,123,46.22,28.68,20,Snowy,1,26.1,Spring
28/06/2023,S004,P0005, electronics ,West,421,221.0,81,218.38,22.39,0,Cloudy,1,25.22,Autumn
2022-04-01,S002,P0011,Groceries ,South,379,45.0,108,41.89,-99.99,10,Sunny,0,88.21,Autumn
2023-03-26,S005,P0005,Furniture,South,252,,108,157.37,10.05,20,Rainy,0,7.13,Winter
2022-09-27,S003,P0006, electronics ,West,213,147.0,102,155.99,82.23,10,Snowy,1,79.37,Summer
23/06/2023,S005,P0014,Groceries ,East,351,154.0,77,172.26,60.6,15,Rainy,1,61.29,Spring
2022-06-04,S002,P0016,Groceries ,South,176,,168,12.87,69.87,5,Snowy,1,73.22,Spring
2022-01-16,S001,P0019,Clothing,East,336,249.0,114,268.34,83.62,15,Snowy,0,80.02,Autumn
2022-07-05,S004,P0004,TOYS,North,98,54.0,37,50.05,34.72,0,Rainy,1,35.87,Winter
2022-06-19,S005,P0014,Furniture,East,435,156.0,27,165.25,30.7,15,Rainy,1,27.8,Winter
2023-01-20,S005,P0017,Groceries ,West,324,251.0,163,244.07,64.53,15,Sunny,1,60.56,Winter
2022-11-28,S005,P0017,Groceries ,South,118,84.0,198,98.39,83.19,5,Rainy,0,81.93,Autumn
2023-07-25,S001,P0012, electronics ,North,129,90.0,191,107.23,43.98,15,Rainy,1,41.56,Winter
2022-09-28,S003,P0008, electronics ,North,389,347.0,62,366.34,,5,Sunny,1,61.67,Autumn
2023-05-26,S003,P0020, electronics ,North,147,130.0,71,122.52,,15,Snowy,0,33.33,Spring
2023-12-16,S004,P0007, electronics ,South,-150,353.0,166,344.93,73.6,10,Sunny,0,73.09,Summer
2022-05-03,S003,P0013,TOYS,West,221,150.0,183,162.55,76.65,0,Cloudy,1,81.03,Autumn
2022-09-10,S001,P0012,Clothing,South,429,248.0,110,248.3,43.2,5,Cloudy,1,46.12,Winter
2022-07-13,S002,P0015,Clothing,North,66,27.0,72,37.98,16.93,0,Snowy,0,21.81,Autumn
2022-03-11,S003,P0007, electronics ,East,218,121.0,198,125.12,50.08,5,Snowy,0,51.5,Winter
2022-04-02,S002,P0001,TOYS,North,290,129.0,45,122.05,21.56,15,Rainy,1,25.71,Summer
06/02/2023,S004,P0006,Clothing,South,164,118.0,155,122.78,60.03,0,Rainy,1,57.39,Autumn
2022-08-03,S005,P0020, electronics ,West,338,4.0,115,3.73,72.81,10,Rainy,1,75.65,Autumn
2023-08-11,S005,P0008,TOYS,North,461,31.0,144,34.87,50.25,15,Sunny,1,54.18,Autumn
2022-10-02,S001,P0005,Furniture,East,88,12.0,37,22.06,54.87,10,Rainy,0,52.95,Autumn
2022-04-29,S002,P0016, electronics ,South,143,2.0,184,16.03,41.67,0,Rainy,1,38.89,Summer
2023-10-22,S002,P0006,Groceries ,West,111,102.0,21,95.68,34.12,10,Snowy,0,35.25,Winter
2023-05-27,S003,P0016,TOYS,East,420,369.0,177,374.8,66.62,10,Cloudy,1,67.27,Winter
2023-11-07,S001,P0005,TOYS,South,72,63.0,171,65.79,58.56,5,Cloudy,1,57.22,Spring
2023-10-28,S002,P0015,Furniture,West,362,199.0,137,196.89,91.96,5,Cloudy,0,95.36,Spring
2023-04-04,S001,P0012,Clothing,North,358,72.0,192,63.17,98.4,0,Sunny,0,99.89,Spring
2023-10-19,S004,P0011,TOYS,East,158,3.0,188,11.33,84.7,10,Snowy,1,84.26,Autumn
2022-02-01,S004,P0014,TOYS,South,293,280.0,24,271.66,67.82,20,Snowy,0,69.17,Autumn
2023-06-25,S001,P0020,Groceries ,East,62,1.0,31,-6.33,20.04,20,Rainy,1,15.66,Spring
2023-07-07,S005,P0008,Clothing,West,105,20.0,35,32.77,56.28,0,Sunny,0,58.86,Summer
2022-11-14,S005,P0014,Groceries ,North,143,22.0,26,26.48,35.09,5,Snowy,0,34.7,Winter
2022-10-09,S001,P0001,Groceries ,South,91,52.0,108,57.7,80.46,20,Rainy,0,83.16,Summer
2023-03-30,S002,P0005,Furniture,West,211,83.0,135,75.45,,15,Cloudy,0,93.1,Spring
2023-06-14,S005,P0007,Furniture,West,220,82.0,156,92.2,83.98,15,Snowy,1,86.77,Spring
2023-04-30,S001,P0011,TOYS,South,210,,144,19.32,98.86,5,Rainy,0,97.33,Winter
09/10/2023,S003,P0008,Furniture,North,90,12.0,20,26.78,68.52,10,Rainy,1,65.54,Autumn
2022-06-07,S001,P0004,Furniture,East,345,188.0,65,183.94,95.5,10,Snowy,0,92.88,Spring
2022-11-05,S003,P0014,Clothing,East,170,110.0,78,103.19,35.0,5,Snowy,1,37.34,Winter
2022-11-15,S005,P0003,Furniture,East,157,78.0,87,95.32,88.16,0,Sunny,1,86.61,Spring
2023-06-17,S005,P0020,Groceries ,North,386,156.0,200,160.9,33.93,10,Cloudy,1,38.23,Winter
2023-07-28,S004,P0012,Clothing,North,449,404.0,74,408.27,74.29,0,Rainy,1,77.59,Autumn
2023-08-03,S001,P0018,TOYS,East,330,243.0,100,235.34,53.98,10,Cloudy,0,58.73,Autumn
2023-07-14,S003,P0003,TOYS,East,320,173.0,88,167.09,89.53,15,Rainy,1,87.93,Autumn
2022-11-26,S001,P0003,Furniture,East,233,132.0,157,145.78,64.56,20,Cloudy,0,60.84,Winter
2023-04-20,S003,P0003,Furniture,South,339,247.0,190,258.24,94.31,20,Rainy,1,92.01,Winter
2023-08-08,S001,P0004,TOYS,South,88,,121,23.42,10.8,5,Sunny,0,10.19,Spring
2022-11-24,S001,P0008,Furniture,East,148,16.0,153,31.6,25.63,5,Sunny,0,22.02,Winter
2023-03-29,S005,P0014,TOYS,South,224,37.0,154,47.57,98.72,15,Sunny,0,103.42,Winter
2023-11-06,S001,P0009,Groceries ,South,205,93.0,94,102.84,59.53,5,Sunny,1,61.68,Autumn
2023-12-12,S004,P0005,TOYS,South,243,51.0,199,68.13,71.5,5,Snowy,1,69.08,Summer
2023-12-30,S004,P0018,Clothing,East,391,171.0,85,171.91,48.96,0,Rainy,1,49.45,Spring
2023-09-14,S005,P0014,Clothing,West,484,446.0,100,436.64,92.55,10,Snowy,0,96.01,Winter
2022-09-07,S002,P0005,Furniture,North,183,14.0,41,17.01,99.19,20,Rainy,0,102.34,Winter
2023-09-02,S001,P0016,Furniture,East,425,38.0,188,44.36,64.2,0,Snowy,1,63.28,Spring
2022-04-27,S002,P0003, electronics ,South,228,138.0,59,138.32,68.66,15,Sunny,0,67.85,Winter
2022-04-07,S005,P0020,TOYS,North,471,412.0,39,424.94,51.0,15,Rainy,0,55.21,Winter
2023-02-20,S002,P0010, electronics ,South,203,157.0,22,150.31,58.68,5,Cloudy,1,58.95,Spring
2023-08-24,S002,P0014,Clothing,South,469,332.0,113,338.01,23.7,0,Sunny,1,19.81,Autumn
2022-06-20,S002,P0007,Furniture,West,86,14.0,58,9.83,57.78,20,Sunny,1,54.27,Summer
2022-03-06,S003,P0012,TOYS,West,483,416.0,87,433.38,34.13,10,Sunny,0,31.54,Spring
2023-01-13,S003,P0011,Clothing,South,481,415.0,78,424.56,79.02,5,Snowy,1,76.34,Summer
2022-04-03,S004,P0007,Groceries ,South,292,242.0,49,237.84,10.79,15,Cloudy,1,15.48,Summer
2023-11-21,S004,P0020,Clothing,South,124,31.0,114,32.58,12.07,15,Snowy,1,12.03,Winter
2023-11-09,S002,P0017,Furniture,South,263,245.0,64,252.97,25.44,5,Snowy,1,25.21,Winter
2022-11-05,S002,P0003,Clothing,East,305,150.0,157,146.17,12.17,15,Snowy,1,15.76,Autumn
23/08/2023,S001,P0005,Groceries ,West,499,179.0,188,192.22,70.82,5,Rainy,1,68.43,Summer
2023-08-26,S005,P0020,Clothing,North,116,60.0,95,60.56,62.15,15,Sunny,0,59.24,Summer
2022-04-20,S003,P0011,Clothing,South,212,65.0,149,81.27,54.04,0,Rainy,1,55.64,Autumn
2022-06-05,S003,P0002, electronics ,South,361,197.0,76,211.45,54.5,10,Snowy,1,53.79,Spring
2023-11-09,S002,P0001,Clothing,East,244,180.0,72,183.21,48.58,10,Sunny,1,49.03,Winter
2022-06-18,S002,P0003,TOYS,North,124,64.0,116,63.78,37.7,5,Cloudy,1,42.37,Autumn
2023-01-01,S001,P0016,Groceries ,West,452,262.0,79,253.67,14.73,10,Snowy,0,19.03,Autumn
2022-04-24,S004,P0013, electronics ,East,295,197.0,154,210.32,63.0,10,Rainy,0,61.38,Summer
30/07/2023,S005,P0008,Furniture,North,142,52.0,126,59.98,29.92,5,Cloudy,0,34.16,Autumn
2022-06-14,S001,P0009,Furniture,South,347,1.0,94,-3.7,21.99,15,Rainy,1,25.95,Winter
2022-04-08,S005,P0004,TOYS,East,381,293.0,179,311.09,27.49,5,Snowy,1,23.58,Winter
12/12/2022,S005,P0011,Groceries ,North,445,246.0,63,239.34,85.95,0,Sunny,1,87.42,Spring
07/11/2023,S004,P0013,Clothing,South,128,104.0,146,111.57,22.92,10,Snowy,1,27.09,Autumn
2023-11-30,S005,P0009, electronics ,East,-150,126.0,143,138.52,13.53,5,Snowy,1,13.89,Winter
2023-02-01,S001,P0015,TOYS,East,462,31.0,169,32.93,85.12,5,Cloudy,1,83.4,Spring
2022-05-22,S004,P0005,Clothing,East,253,89.0,136,105.36,15.48,20,Snowy,1,19.79,Winter
2023-03-17,S002,P0007, electronics ,South,476,203.0,97,210.75,61.0,20,Rainy,0,56.28,Summer
2022-09-11,S002,P0018,Clothing,West,134,43.0,50,45.16,37.02,0,Snowy,0,35.34,Autumn
2022-02-23,S005,P0017,Furniture,West,349,272.0,37,275.9,37.94,20,Sunny,0,35.2,Autumn
2023-11-08,S003,P0017,TOYS,West,-150,376.0,143,395.88,61.77,0,Rainy,1,57.55,Summer
21/03/2023,S003,P0007,Furniture,West,482,232.0,52,250.71,85.38,15,Rainy,0,88.64,Summer
2022-08-18,S002,P0009,TOYS,North,474,204.0,191,195.89,92.35,0,Sunny,1,89.34,Spring
2023-03-14,S002,P0008, electronics ,South,412,196.0,101,206.64,82.96,5,Rainy,1,80.74,Autumn
2023-05-05,S003,P0017,Furniture,East,162,47.0,93,37.79,,0,Snowy,1,84.38,Autumn
2022-12-26,S001,P0018,TOYS,East,309,241.0,159,260.32,78.2,20,Sunny,1,82.59,Winter
2023-07-01,S005,P0008, electronics ,North,102,1.0,176,20.87,72.01,0,Sunny,1,70.05,Summer
2023-02-05,S002,P0018,TOYS,South,476,312.0,115,303.75,45.49,0,Snowy,1,42.12,Winter
2023-11-23,S005,P0015,TOYS,West,490,235.0,132,247.21,65.24,5,Snowy,0,62.52,Winter
2022-09-19,S003,P0014,Furniture,West,303,104.0,108,112.91,39.86,5,Rainy,1,36.11,Summer
2022-10-21,S003,P0003,TOYS,East,464,131.0,118,145.91,74.85,15,Rainy,0,76.17,Winter
2022-05-26,S002,P0017,Furniture,North,133,131.0,94,133.02,11.45,20,Rainy,1,12.99,Spring
2023-12-17,S004,P0015, electronics ,East,282,165.0,199,159.96,20.91,10,Rainy,0,17.63,Autumn
2023-12-24,S003,P0020,TOYS,East,-150,165.0,191,169.87,43.01,5,Snowy,0,47.62,Summer
2023-11-17,S005,P0016,Furniture,South,85,21.0,106,14.78,74.45,0,Rainy,1,77.3,Autumn
2022-01-16,S004,P0015, electronics ,South,178,26.0,52,32.77,79.88,0,Rainy,0,77.63,Winter
2023-11-21,S003,P0019, electronics ,East,228,158.0,136,149.33,,15,Sunny,1,21.95,Spring
2022-12-23,S002,P0007,TOYS,West,468,462.0,89,477.82,20.62,15,Rainy,0,22.78,Winter
2022-05-03,S001,P0001,TOYS,East,231,18.0,92,32.61,47.42,20,Sunny,1,50.88,Winter
2023-06-26,S003,P0008,Furniture,South,236,165.0,140,180.97,40.15,20,Sunny,1,44.04,Winter
2023-01-03,S002,P0011,Furniture,South,269,140.0,135,140.51,-99.99,5,Rainy,0,26.32,Summer
2023-12-12,S003,P0002,Clothing,East,260,82.0,153,85.15,88.78,10,Cloudy,0,93.34,Winter
2023-01-04,S002,P0013,Clothing,South,473,142.0,190,160.39,63.69,15,Cloudy,1,62.58,Summer
2023-09-04,S002,P0012,Clothing,East,391,218.0,35,213.95,17.11,0,Snowy,0,21.39,Winter
2022-09-27,S001,P0011,Clothing,South,188,11.0,143,1.15,86.75,15,Snowy,0,83.14,Summer
2023-12-30,S003,P0003,Clothing,East,393,265.0,50,283.5,59.93,20,Cloudy,1,58.72,Winter
2022-08-26,S002,P0016,Groceries ,West,349,268.0,144,270.98,77.36,15,Sunny,1,74.47,Summer
2022-01-31,S002,P0007,Furniture,South,136,96.0,195,92.74,68.86,5,Snowy,0,65.64,Autumn
2022-01-10,S003,P0010, electronics ,North,217,158.0,176,148.76,37.11,20,Sunny,1,39.36,Summer
27/04/2023,S002,P0013, electronics ,South,473,230.0,26,237.0,33.62,5,Snowy,1,34.89,Autumn
2022-08-22,S002,P0019,Furniture,North,182,47.0,192,58.17,86.28,15,Rainy,1,88.86,Summer
2023-05-26,S002,P0017,Furniture,East,195,68.0,153,84.92,66.69,0,Sunny,1,66.38,Spring
2022-08-17,S001,P0007,TOYS,West,354,262.0,96,260.72,93.58,15,Snowy,1,90.16,Autumn
02/08/2023,S001,P0013,Groceries ,North,326,315.0,123,307.76,53.12,20,Sunny,0,55.02,Spring
2022-07-11,S002,P0007,TOYS,North,347,294.0,82,296.43,19.31,15,Rainy,0,22.31,Autumn
2023-11-03,S003,P0013, electronics ,South,186,120.0,159,113.47,29.25,20,Snowy,1,27.64,Autumn
2022-05-09,S005,P0004,Furniture,West,78,20.0,181,34.59,86.37,5,Snowy,0,83.94,Autumn
2023-11-30,S003,P0006, electronics ,West,249,51.0,62,53.07,31.3,20,Cloudy,1,35.66,Autumn
2022-06-30,S003,P0007,Groceries ,South,401,23.0,76,23.05,75.48,0,Sunny,0,79.21,Autumn
2022-02-07,S001,P0012,Furniture,South,424,196.0,145,186.59,93.65,20,Snowy,1,94.63,Autumn
2022-07-12,S005,P0015,Furniture,East,327,,195,200.23,66.47,5,Cloudy,1,68.13,Winter
2022-05-14,S001,P0013,Groceries ,North,127,89.0,140,107.67,18.24,0,Rainy,0,13.38,Spring
2023-01-14,S005,P0003, electronics ,North,398,18.0,149,26.59,49.31,15,Sunny,1,53.48,Autumn
10/08/2023,S003,P0019, electronics ,South,336,19.0,87,23.79,14.11,20,Rainy,0,12.72,Autumn
21/04/2022,S002,P0018, electronics ,East,337,311.0,155,310.46,65.38,10,Sunny,1,70.1,Spring
2022-06-06,S002,P0002,Clothing,North,475,261.0,43,262.06,76.77,10,Cloudy,0,81.66,Spring
2022-01-13,S001,P0014,TOYS,South,79,58.0,158,73.54,96.24,10,Cloudy,1,100.59,Autumn
2023-01-04,S004,P0007,Furniture,South,-150,229.0,173,227.79,23.25,20,Sunny,1,25.07,Spring
2023-01-03,S004,P0014,Clothing,North,276,162.0,161,166.38,13.03,20,Rainy,0,8.64,Spring
2023-11-26,S005,P0015,Furniture,North,100,85.0,134,94.75,49.19,20,Snowy,0,49.65,Autumn
2023-03-31,S003,P0018,Groceries ,South,401,89.0,141,90.14,54.07,0,Cloudy,0,54.28,Winter
2023-11-24,S005,P0011,Furniture,West,489,17.0,159,25.0,21.75,10,Snowy,0,22.13,Spring
2022-06-10,S004,P0004,Furniture,North,157,32.0,112,42.24,95.23,10,Rainy,0,93.89,Spring
2023-08-17,S002,P0010,Clothing,North,376,236.0,129,244.98,36.93,5,Snowy,0,38.39,Spring
2022-11-11,S001,P0001,Clothing,South,101,77.0,154,84.96,34.73,5,Cloudy,0,32.96,Summer
2022-05-02,S001,P0007,Groceries ,South,342,134.0,159,152.38,52.27,5,Snowy,1,56.31,Summer
2023-12-18,S002,P0001,Groceries ,North,64,55.0,111,57.51,58.19,15,Cloudy,1,59.52,Autumn
2023-06-05,S003,P0011,Clothing,East,128,125.0,168,121.38,68.94,20,Rainy,1,72.5,Winter
2023-11-13,S003,P0003,Groceries ,South,329,179.0,115,197.78,43.9,5,Sunny,0,45.75,Autumn
2023-08-27,S001,P0006,TOYS,East,113,0.0,129,16.58,58.82,20,Cloudy,1,56.22,Spring
2022-11-05,S003,P0012,Furniture,West,415,371.0,196,386.28,65.25,15,Sunny,1,67.88,Autumn
2023-04-18,S004,P0003,TOYS,West,321,37.0,48,42.54,54.19,20,Cloudy,1,50.78,Winter
2023-02-25,S002,P0002,TOYS,West,466,423.0,50,419.97,71.3,10,Snowy,1,69.26,Autumn
2022-02-20,S004,P0011,Clothing,West,204,176.0,160,189.08,76.59,15,Sunny,0,79.97,Spring
2023-02-26,S003,P0004,TOYS,South,188,155.0,157,145.15,66.38,5,Sunny,1,69.76,Summer
2023-06-23,S001,P0008,Groceries ,East,244,93.0,172,87.38,31.92,15,Snowy,1,30.9,Autumn
2023-04-05,S002,P0003,Furniture,West,158,36.0,189,52.73,79.02,0,Cloudy,1,82.51,Summer
08/06/2022,S003,P0015,Furniture,South,477,143.0,200,141.84,55.34,5,Rainy,0,59.81,Winter
2023-10-24,S005,P0014,Groceries ,East,314,251.0,178,266.18,25.85,5,Snowy,1,29.4,Winter
2023-10-28,S003,P0014,Groceries ,East,74,30.0,183,48.47,34.93,5,Snowy,1,31.47,Summer
2022-01-19,S001,P0006, electronics ,North,128,12.0,79,31.29,50.74,5,Cloudy,1,54.58,Summer
2023-07-02,S005,P0003,Clothing,North,153,34.0,144,26.84,35.95,10,Rainy,0,37.57,Summer
18/02/2023,S002,P0020,Furniture,North,264,241.0,101,248.98,36.22,5,Cloudy,1,38.03,Winter
2023-07-31,S001,P0012,Furniture,North,457,,43,198.99,39.13,0,Rainy,1,35.34,Winter
23/05/2023,S002,P0018,Furniture,East,441,91.0,32,104.63,86.43,0,Sunny,0,86.63,Spring
2022-04-17,S003,P0019,Groceries ,North,386,177.0,171,172.82,52.99,0,Snowy,1,55.01,Summer
2022-06-15,S005,P0017,TOYS,North,427,364.0,157,367.76,92.38,10,Sunny,0,96.31,Spring
2023-10-31,S004,P0011,Clothing,South,326,233.0,22,229.41,,15,Sunny,0,91.55,Summer
2023-04-20,S005,P0018,Clothing,West,327,116.0,143,134.53,57.94,20,Cloudy,1,56.34,Autumn
2023-07-28,S001,P0010,Clothing,West,55,5.0,121,3.47,,20,Sunny,1,86.52,Winter
2023-07-28,S004,P0015,TOYS,South,467,391.0,163,392.76,20.31,15,Snowy,0,15.56,Summer
2022-09-02,S002,P0010,Furniture,North,253,199.0,135,201.05,33.64,5,Snowy,1,31.02,Winter
2022-11-23,S002,P0004,Furniture,North,93,21.0,84,28.61,73.38,20,Snowy,0,68.65,Autumn
2022-02-14,S005,P0013,Furniture,East,78,23.0,183,35.46,85.49,0,Snowy,1,90.08,Winter
